2001: A Space Odyssey (1968),Ace Ventura: Pet Detective (1994),Aladdin (1992),Alien (1979),Aliens (1986),"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",American Beauty (1999),American History X (1998),American Pie (1999),Apocalypse Now (1979),Apollo 13 (1995),Austin Powers: International Man of Mystery (1997),Austin Powers: The Spy Who Shagged Me (1999),Babe (1995),Back to the Future (1985),Back to the Future Part II (1989),Batman (1989),Batman Begins (2005),Batman Forever (1995),"Beautiful Mind, A (2001)",Beauty and the Beast (1991),Beetlejuice (1988),Being John Malkovich (1999),"Big Lebowski, The (1998)","Birdcage, The (1996)",Blade Runner (1982),"Bourne Identity, The (2002)",Braveheart (1995),"Breakfast Club, The (1985)",Broken Arrow (1996),"Bug's Life, A (1998)",Casablanca (1942),Clear and Present Danger (1994),Clerks (1994),Cliffhanger (1993),"Clockwork Orange, A (1971)",Crimson Tide (1995),"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Dances with Wolves (1990),"Dark Knight, The (2008)",Die Hard (1988),Die Hard: With a Vengeance (1995),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Dumb & Dumber (Dumb and Dumber) (1994),E.T. the Extra-Terrestrial (1982),Edward Scissorhands (1990),Fargo (1996),Ferris Bueller's Day Off (1986),"Fifth Element, The (1997)",Fight Club (1999),Finding Nemo (2003),"Firm, The (1993)","Fish Called Wanda, A (1988)",Forrest Gump (1994),Four Weddings and a Funeral (1994),"Fugitive, The (1993)",Full Metal Jacket (1987),Get Shorty (1995),Ghost (1990),Ghostbusters (a.k.a. Ghost Busters) (1984),Gladiator (2000),"Godfather, The (1972)","Godfather: Part II, The (1974)",GoldenEye (1995),Good Will Hunting (1997),Goodfellas (1990),"Green Mile, The (1999)",Groundhog Day (1993),Heat (1995),Home Alone (1990),"Hunt for Red October, The (1990)",In the Line of Fire (1993),Inception (2010),"Incredibles, The (2004)",Independence Day (a.k.a. ID4) (1996),Indiana Jones and the Last Crusade (1989),Indiana Jones and the Temple of Doom (1984),Interview with the Vampire: The Vampire Chronicles (1994),Jaws (1975),Jerry Maguire (1996),Jurassic Park (1993),Kill Bill: Vol. 1 (2003),L.A. Confidential (1997),"Lion King, The (1994)","Lord of the Rings: The Fellowship of the Ring, The (2001)","Lord of the Rings: The Return of the King, The (2003)","Lord of the Rings: The Two Towers, The (2002)",Léon: The Professional (a.k.a. The Professional) (Léon) (1994),"Mask, The (1994)","Matrix, The (1999)",Memento (2000),Men in Black (a.k.a. MIB) (1997),Minority Report (2002),Mission: Impossible (1996),"Monsters, Inc. (2001)",Monty Python and the Holy Grail (1975),Monty Python's Life of Brian (1979),Mrs. Doubtfire (1993),Natural Born Killers (1994),"Net, The (1995)",Ocean's Eleven (2001),One Flew Over the Cuckoo's Nest (1975),Outbreak (1995),Pirates of the Caribbean: The Curse of the Black Pearl (2003),Pretty Woman (1990),"Princess Bride, The (1987)",Pulp Fiction (1994),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Rain Man (1988),Reservoir Dogs (1992),"Rock, The (1996)",Saving Private Ryan (1998),Schindler's List (1993),Seven (a.k.a. Se7en) (1995),Shakespeare in Love (1998),"Shawshank Redemption, The (1994)","Shining, The (1980)",Shrek (2001),"Silence of the Lambs, The (1991)","Sixth Sense, The (1999)",Sleepless in Seattle (1993),Speed (1994),Spider-Man (2002),Stand by Me (1986),Star Trek: Generations (1994),Star Wars: Episode I - The Phantom Menace (1999),Star Wars: Episode IV - A New Hope (1977),Star Wars: Episode V - The Empire Strikes Back (1980),Star Wars: Episode VI - Return of the Jedi (1983),Stargate (1994),Taxi Driver (1976),Terminator 2: Judgment Day (1991),"Terminator, The (1984)",There's Something About Mary (1998),Titanic (1997),Total Recall (1990),Toy Story (1995),Toy Story 2 (1999),Trainspotting (1996),True Lies (1994),"Truman Show, The (1998)",Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Twister (1996),"Usual Suspects, The (1995)",Waterworld (1995),While You Were Sleeping (1995),Who Framed Roger Rabbit? (1988),Willy Wonka & the Chocolate Factory (1971),"Wizard of Oz, The (1939)",X-Men (2000)
,,,,,,,,,-0.5625,,,,,,,,,,,,-0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9375,,,,,,,,,,,,,,,,,,,,-0.5625,1.4375,,,,,,,,,,,,,,,,,,,,0.9375,,,,,,,,,,,,-1.5625
,,-0.1451612903,,,-0.1451612903,0.8548387097,,-2.1451612903,,,,-0.1451612903,,,,,,,,-0.1451612903,,0.35483870970000003,,,1.3548387097,,,,,0.35483870970000003,1.3548387097,,,,,,-0.6451612903,,,,,,,,,,,,,-0.1451612903,,,,,,,,,,-1.1451612903,,,,,,,,,,,,,,,,,,,,,,0.8548387097,-0.1451612903,0.35483870970000003,,-0.1451612903,,,0.35483870970000003,0.35483870970000003,,,-1.6451612903,0.35483870970000003,,,,,,0.35483870970000003,,,,,,,,,,,,,,,,,0.8548387097,,0.35483870970000003,,,-1.1451612903,,,-0.6451612903,,,,,,,,-0.1451612903,,,0.35483870970000003,0.35483870970000003,,,,,,,,,0.8548387097,,,-1.1451612903
,,0.6585365854,0.6585365854,0.6585365854,0.6585365854,,,0.1585365854,,,,,,,-0.8414634146000001,-0.8414634146000001,,-0.8414634146000001,,,,,,,,,,0.1585365854,,,,,-0.3414634146,,,,,,,,,0.6585365854,,,,0.6585365854,,1.1585365854,0.6585365854,,,,,,,,,-0.8414634146000001,,-0.8414634146000001,,,,,,,,,,,,,,-0.3414634146,,-0.3414634146,,,,,,,-0.3414634146,0.1585365854,,,0.6585365854,,0.6585365854,0.1585365854,,,-0.3414634146,-0.8414634146000001,,,-1.3414634146,,,,,,,,0.1585365854,,,,,,,,,0.6585365854,,,0.6585365854,,,,-0.3414634146,,0.1585365854,-0.3414634146,-0.3414634146,,,0.6585365854,,,-0.3414634146,,-1.3414634146,-0.3414634146,,,,,,,0.6585365854,-0.3414634146,0.6585365854,,,,,,0.1585365854
,-1.46875,,,,,,,,,-0.46875000000000006,,,,,,,,,,,,,,,,,,,,,,0.53125,,-0.46875000000000006,,,,-0.46875000000000006,,,,,,,,0.53125,,,,,0.53125,,-0.46875000000000006,0.53125,0.53125,,-1.46875,,,,,,-0.46875000000000006,,,,,,-1.46875,,,,,,,,,,,-0.46875000000000006,,,-0.46875000000000006,,,,,,,,,,,,1.53125,1.53125,-0.46875000000000006,,,,,0.53125,,0.53125,,,0.53125,,,,,,,,0.53125,,,0.53125,,0.53125,,,,-0.46875000000000006,,0.53125,0.53125,,,-0.46875000000000006,,,,,,,,,-0.46875000000000006,,,0.53125,-0.46875000000000006,-0.46875000000000006,,,,,
,,,,,,,,,-0.0833333333,,,,,,,,,,,,,-0.5833333333,,,,,,0.9166666667000001,,-0.5833333333,,,,,,,,,,,,,,,,,,-0.0833333333,,,,0.4166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.2553191489,,-0.7446808511,,,,-0.7446808511,0.2553191489,-0.7446808511,-1.7446808511,-0.7446808511,,,,,-0.7446808511,1.2553191489,,,1.2553191489,,,-0.7446808511,,,,,,,,,,-2.7446808511,,,,1.2553191489,,,0.2553191489,,0.2553191489,-0.7446808511,-0.7446808511,,,0.2553191489,,,0.2553191489,,,,0.2553191489,,1.2553191489,0.2553191489,,0.2553191489,,,0.2553191489,,,,,,,,-0.7446808511,-1.7446808511,,,,,,1.2553191489,-1.7446808511,,,,,,1.2553191489,,1.2553191489,,,,1.2553191489,,,,,,,,,,0.2553191489,1.2553191489,-0.7446808511,,,,,,,,0.2553191489,,,,0.2553191489,,-0.7446808511,,,,0.2553191489,0.2553191489,0.2553191489,-0.7446808511,,,,-0.7446808511,1.2553191489,,,,,,,-0.7446808511,0.2553191489,,1.2553191489,,,0.2553191489,,,
,-1.08,,,,,,,,,0.92,,,,,,-0.08,,-0.08,,,,,,,,,-2.08,,0.92,,,0.92,,-0.08,,0.92,,0.92,,,-0.08,,-2.08,,,,,,,,,,,,,,-0.08,,,,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.08,0.92,,,0.92,,,,-1.08,,,,,,,0.92,,-1.08,,,,,,,,,,,,,,0.92,,,,,,,,,,-0.08,,0.92,,,-1.08,0.92,,,,
,-1.2564102564000001,-0.25641025640000004,,,,,,,,-0.25641025640000004,,,-0.25641025640000004,,,-0.25641025640000004,,,,0.7435897436000001,,,,,,,0.7435897436000001,,,,,-0.25641025640000004,,,,,,0.7435897436000001,,,-0.25641025640000004,,-0.25641025640000004,,,0.7435897436000001,,,,,-0.25641025640000004,,1.7435897436,-0.25641025640000004,-0.25641025640000004,,0.7435897436000001,-0.25641025640000004,,,,,,,,,,,-0.25641025640000004,,-0.25641025640000004,,,,,,-0.25641025640000004,,,-0.25641025640000004,,,-0.25641025640000004,,,,,-0.25641025640000004,,,,,,,,,-0.25641025640000004,,-0.25641025640000004,,,-0.25641025640000004,,-2.2564102564,,1.7435897436,,,,,,0.7435897436000001,,,-0.25641025640000004,,,0.7435897436000001,,-0.25641025640000004,0.7435897436000001,,,,,,,,,,-0.25641025640000004,,,,,,,,-0.25641025640000004,,-0.25641025640000004,,0.7435897436000001,,-0.25641025640000004,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9285714286000001,,,,,,,,,,,,,,,,,,,,,,,-0.0714285714,,,,,,,,,,,,,-1.0714285714,,,,,,,,0.9285714286000001,,,,,,-1.0714285714,,,0.4285714286,,,,,,,,,,,,,,-0.0714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.6129032258,,,,,,,0.6129032258,-3.3870967741999998,,0.6129032258,0.6129032258,,-0.3870967742,,,,,,,,,,,,,,,,,,,,,,-0.3870967742,-0.3870967742,,,,,,,,0.6129032258,-0.3870967742,,,,,,,,,,0.6129032258,,,,,,,,,,,,,-1.3870967742,-0.3870967742,,0.6129032258,0.6129032258,,,,0.6129032258,,,,-0.3870967742,-0.3870967742,-0.3870967742,,,0.6129032258,,0.6129032258,0.6129032258,,,,,,,,,,,,,0.6129032258,,0.6129032258,,,,,,,,,,,,,,,,,,,0.6129032258,0.6129032258,0.6129032258,,,0.6129032258,,,,,,,,-1.8870967742,-0.8870967742,,,,,,-0.3870967742,,,
,,,,,,0.5454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9545454545000001,,,,,,,,,0.0454545455,,,,0.0454545455,,,,,,,,,,,,0.0454545455,,,,,,,,,,0.0454545455,,,,,0.0454545455,,,,0.0454545455,0.0454545455,0.0454545455,,,0.0454545455,0.0454545455,,,,,,,,,,,,,,,,0.0454545455,0.0454545455,,,,,0.0454545455,,,0.5454545455,,,0.5454545455,,,,,,,,0.0454545455,0.0454545455,0.0454545455,,,-0.4545454545,,,,,-0.9545454545000001,,,,,,,,,,,,,
,,,,,,,,,,,,,,-0.3684210526,,,,,,,,,,,-0.3684210526,,-0.3684210526,,,,0.6315789474,,,,,-0.3684210526,,,,,,0.6315789474,,,,,,,,,,,-1.3684210526,,,0.6315789474,,,,,,0.6315789474,,,,,,,,,,,,,,,,,,,,-0.3684210526,,,,0.6315789474,,,,,,-0.3684210526,,,,,,,,,,,,,,,,,,,0.6315789474,0.6315789474,,,,,,,,,,,,,,,0.6315789474,-0.3684210526,,,,,-0.3684210526,-0.3684210526,,,,,,,,,,,,-0.3684210526,,,
0.08045977010000001,,0.08045977010000001,-1.9195402299,-1.9195402299,,1.0804597701,1.0804597701,-1.9195402299,2.0804597701,-0.9195402299000001,-0.9195402299000001,-1.9195402299,-0.9195402299000001,-0.9195402299000001,,,,,,-0.9195402299000001,-0.9195402299000001,,1.0804597701,0.08045977010000001,0.08045977010000001,,-0.9195402299000001,1.0804597701,,,0.08045977010000001,0.08045977010000001,0.08045977010000001,,1.0804597701,,,-1.9195402299,,-1.9195402299,,1.0804597701,,0.08045977010000001,1.0804597701,2.0804597701,-0.9195402299000001,0.08045977010000001,-1.9195402299,,,1.0804597701,0.08045977010000001,0.08045977010000001,-0.9195402299000001,1.0804597701,1.0804597701,,-0.9195402299000001,,1.0804597701,1.0804597701,,,1.0804597701,,1.0804597701,0.08045977010000001,,,-1.9195402299,,,,,-0.9195402299000001,,0.08045977010000001,-1.9195402299,-1.9195402299,,0.08045977010000001,-0.9195402299000001,,,,,,,,,,,,1.0804597701,0.08045977010000001,,,,,2.0804597701,,,,0.08045977010000001,2.0804597701,-0.9195402299000001,1.0804597701,1.0804597701,-1.9195402299,1.0804597701,2.0804597701,,,1.0804597701,0.08045977010000001,,1.0804597701,,0.08045977010000001,-0.9195402299000001,,1.0804597701,,0.08045977010000001,1.0804597701,0.08045977010000001,0.08045977010000001,,1.0804597701,-1.9195402299,-0.9195402299000001,-1.9195402299,-1.9195402299,-1.9195402299,-0.9195402299000001,,1.0804597701,,0.08045977010000001,1.0804597701,,1.0804597701,,,0.08045977010000001,2.0804597701,1.0804597701,
,,,,,,,,,,,,,,-1.25,,,,,,,,,,,,,0.75,,,,,,,,,,,0.75,,,,,,,,,,,,,,,-0.25,,,,,,,,,-0.25,,,,,,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,,,-0.25,-0.25,-0.25,,0.75,0.75,,,,,,-1.25,0.75,0.75,,,,,,,,,-0.25,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,1.5,,-1.5,,,,-1.5,,,,,,,
,,,-0.1836734694,-0.1836734694,,-0.1836734694,,,,,,,,,,0.8163265306,,,,,-0.1836734694,-0.1836734694,,,,,,-1.1836734694,,,,,,,-1.1836734694,,-0.1836734694,-0.1836734694,,-0.1836734694,,-0.1836734694,,-0.1836734694,,,-0.1836734694,,,,,,,,0.8163265306,-0.1836734694,,,0.8163265306,-0.1836734694,,,-0.1836734694,,,,-0.1836734694,0.8163265306,,,-1.1836734694,,,,-0.1836734694,,,,,-1.1836734694,,,,-0.1836734694,,,,-0.1836734694,-0.1836734694,,-0.1836734694,,,,,-0.1836734694,,,,,,,,,-0.1836734694,,0.8163265306,,,,-0.1836734694,0.8163265306,,-0.1836734694,0.8163265306,,,,,,-0.1836734694,,0.8163265306,,,0.8163265306,0.8163265306,-0.1836734694,,,-0.1836734694,,-0.1836734694,-1.1836734694,-0.1836734694,-0.1836734694,,,,,,,0.8163265306,,,0.8163265306,0.8163265306,0.8163265306,
,1.5,-2.5,,,,,,,,,,,,,,-0.5,,,,,,,,,,,1.5,,-1.5,,,,,-0.5,,1.5,,0.5,,,0.5,,1.5,,,,,,,,,,0.5,-0.5,0.5,,,,,,,,-0.5,,,,,1.5,-1.5,,0.5,,,,,,-0.5,,,-0.5,,,,,,,,-0.5,,,,,,,,,,1.5,-0.5,,,-0.5,,-1.5,,0.5,,,,,,-0.5,1.5,,1.5,,,0.5,,-0.5,-0.5,,,,,,,,,,-0.5,,,,,,,,,,0.5,,,-2.5,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,0.7000000000000001,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.13684210530000002,-0.6368421053000001,,,0.36315789470000004,0.8631578947,0.36315789470000004,-0.6368421053000001,,0.36315789470000004,,-0.6368421053000001,,0.8631578947,-1.6368421053,-0.6368421053000001,0.36315789470000004,-2.1368421053,0.36315789470000004,0.36315789470000004,-0.13684210530000002,0.8631578947,,,,0.36315789470000004,,-0.13684210530000002,,,,,-0.13684210530000002,,,,-0.13684210530000002,-0.13684210530000002,,-0.13684210530000002,-0.13684210530000002,,-1.1368421053,0.36315789470000004,-0.13684210530000002,,-0.6368421053000001,0.36315789470000004,0.36315789470000004,0.36315789470000004,,,0.8631578947,,-0.13684210530000002,,,-0.6368421053000001,0.8631578947,,,,-0.6368421053000001,,,-0.13684210530000002,0.36315789470000004,,-0.6368421053000001,0.36315789470000004,0.36315789470000004,,0.36315789470000004,-0.6368421053000001,0.36315789470000004,-0.13684210530000002,-0.13684210530000002,-0.13684210530000002,-0.13684210530000002,-0.6368421053000001,,,-0.6368421053000001,1.3631578947,0.8631578947,0.8631578947,,-0.6368421053000001,0.8631578947,0.36315789470000004,-0.13684210530000002,0.36315789470000004,,0.8631578947,0.36315789470000004,,-0.6368421053000001,,-1.6368421053,,,,0.36315789470000004,-1.1368421053,0.36315789470000004,,0.8631578947,,0.8631578947,,0.8631578947,0.8631578947,,,,-0.13684210530000002,0.36315789470000004,,0.8631578947,,-0.6368421053000001,0.36315789470000004,0.36315789470000004,0.36315789470000004,,0.36315789470000004,0.8631578947,-0.6368421053000001,-0.13684210530000002,,0.36315789470000004,0.36315789470000004,-0.13684210530000002,-0.13684210530000002,-0.13684210530000002,0.36315789470000004,,,-0.6368421053000001,-0.6368421053000001,0.36315789470000004,-2.1368421053,,-1.6368421053,,0.36315789470000004,-0.13684210530000002,0.36315789470000004,-0.6368421053000001
,,-0.7000000000000001,,,,,,,,-0.2,,,,-0.2,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,0.30000000000000004,,,,,,,,,-0.2,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,
,,,,,,,,0.45,,,,,,,-0.05,,,,,,,,,,,0.9500000000000001,,,,-1.05,,,,,,,-0.05,,,,,,,,-3.05,,,,0.9500000000000001,,,,,,,,,,,,,,,,0.9500000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,,,,,,,,,,,,,,,,,,,0.9500000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,,0.0,0.0,-0.5,-0.5,,,,,,,,,,,0.0,,,,0.0,-1.0,,,,,0.5,,,,,,,,,1.0,,,,,,,,,0.0,1.0,0.5,,,-0.5,-0.5,,,0.0,,,,,,,,1.0,1.0,,,,,,,,,,,-0.5,,0.0,0.0,,,,,,,0.5,0.5,0.0,0.0,,,,,,-2.5,-1.0,0.0,0.5,,,,,,,,0.0,,-1.0,-0.5,0.0,,,,-0.5,1.0,0.0,,,1.5,0.5,,,,,,,,,0.5,0.0,0.5,,0.5,-1.5,,,,,0.0,0.0,0.0,,,,-2.5,0.5,,,,,,
0.335106383,-0.16489361700000002,0.335106383,0.8351063830000001,,-0.16489361700000002,,,,,0.8351063830000001,,,,0.8351063830000001,0.8351063830000001,-0.664893617,-0.16489361700000002,,0.335106383,,-0.16489361700000002,,,,-0.16489361700000002,-0.16489361700000002,-0.664893617,-0.16489361700000002,,-0.664893617,,,0.8351063830000001,,,,,,0.8351063830000001,0.8351063830000001,0.335106383,,,-1.164893617,0.335106383,,0.8351063830000001,-0.16489361700000002,0.335106383,-0.16489361700000002,,0.335106383,-0.664893617,,0.8351063830000001,-0.16489361700000002,,-3.664893617,0.8351063830000001,0.335106383,,,0.335106383,0.335106383,,,-0.664893617,,,-0.16489361700000002,,-0.664893617,-0.16489361700000002,-0.16489361700000002,-0.16489361700000002,-0.664893617,0.335106383,,,0.335106383,-0.16489361700000002,,0.335106383,-0.664893617,-0.664893617,-0.664893617,0.335106383,-1.164893617,0.335106383,-0.664893617,0.335106383,0.335106383,-0.16489361700000002,0.335106383,0.335106383,-0.16489361700000002,-1.164893617,,,-0.664893617,,,0.335106383,,0.8351063830000001,0.8351063830000001,0.8351063830000001,0.335106383,0.8351063830000001,-0.664893617,,,0.335106383,,0.335106383,,-0.16489361700000002,,-0.16489361700000002,-1.6648936170000002,-0.664893617,-0.664893617,,-0.16489361700000002,0.335106383,0.8351063830000001,0.335106383,0.335106383,-0.16489361700000002,,-0.16489361700000002,0.8351063830000001,,,-0.16489361700000002,0.335106383,-0.16489361700000002,-0.16489361700000002,,-0.16489361700000002,-0.664893617,,0.8351063830000001,,,0.335106383,0.335106383,,-0.16489361700000002
,,,,,,0.4615384615,,,,,,,,-1.0384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4615384615,,,,-0.0384615385,,,,,,,0.4615384615,,,,,,,,,,,,,,,,,,,,-0.5384615385,,,,,,,,,-0.0384615385,0.4615384615,,,,,,,,,,,,,,,,,,,,,0.4615384615,0.9615384615,,,,,,-1.5384615385,0.4615384615,,,,,,,-0.5384615385,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.44339622640000004,,-1.0566037736,,,-0.5566037736,-0.5566037736,-0.056603773600000004,0.44339622640000004,0.44339622640000004,,,,,-0.5566037736,,,,,,,,-0.5566037736,,-0.5566037736,,,,,,,,,-0.056603773600000004,,,,-1.0566037736,-0.5566037736,,,-0.056603773600000004,,0.44339622640000004,-0.056603773600000004,,,0.44339622640000004,,,,,,,,,,,0.44339622640000004,,0.44339622640000004,-0.056603773600000004,,-0.5566037736,,,0.44339622640000004,-0.056603773600000004,,,,,,-0.056603773600000004,-0.5566037736,-0.056603773600000004,,-0.5566037736,,,,,-0.5566037736,0.44339622640000004,0.44339622640000004,,,,0.44339622640000004,,-0.056603773600000004,0.44339622640000004,,,,,,-0.056603773600000004,0.44339622640000004,-0.056603773600000004,0.44339622640000004,,-0.056603773600000004,0.44339622640000004,,,0.44339622640000004,0.44339622640000004,,0.44339622640000004,,,0.44339622640000004,0.44339622640000004,-0.056603773600000004,,,,,,,,,,-0.5566037736,,,-0.056603773600000004,-0.056603773600000004,,,,-0.056603773600000004,,-0.056603773600000004,,,0.44339622640000004,,-0.056603773600000004,,-0.056603773600000004,,
,-0.13636363640000002,0.8636363636000001,,,,,,,,0.8636363636000001,,,0.8636363636000001,,,-0.13636363640000002,,-0.13636363640000002,,-0.13636363640000002,,,,,,,,,,,,,,,,,,,,,,,-3.1363636364,,,,,,,,,,0.8636363636000001,,,,-0.13636363640000002,-1.1363636364,,,,,-0.13636363640000002,,,,,,,,,,,-0.13636363640000002,,,0.8636363636000001,,,-0.13636363640000002,,,,,,,,,,,,,-1.1363636364,,,,,,,,,,,,,-0.13636363640000002,,,,,,0.8636363636000001,,,0.8636363636000001,,,0.8636363636000001,,-0.13636363640000002,,,,,,,,,,,-0.13636363640000002,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.25,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.0,,,,,,,,,,,,,,-1.0,,,,-1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,0.0,,,-1.0,,,-1.0,,,1.0,,,,,-1.0,,,,,,,,,-1.0,-1.0,,,,1.0,,-1.0,,0.0,,,,1.0,,,,,,,,1.0,,-2.0,0.0,,,,,1.0,,1.0,0.0,,,,,,,1.0,,-1.0,,,,,1.0,,,,,,
,-0.2903225806,-0.2903225806,,,,,,,,,,,,,,-0.2903225806,,-0.2903225806,,,,,,,,,,,,,,0.7096774194000001,,-0.2903225806,,0.7096774194000001,,0.7096774194000001,,,-1.2903225806,,-1.2903225806,,,,,,,,0.7096774194000001,,0.7096774194000001,-0.2903225806,0.7096774194000001,,-0.2903225806,,,,,,-0.2903225806,,,,,-0.2903225806,,,,,,0.7096774194000001,,,,,,-0.2903225806,,,0.7096774194000001,,,,,-0.2903225806,,,,,,,,,0.7096774194000001,,0.7096774194000001,,,,,-0.2903225806,,,,,,,,,,,,,,,,,-0.2903225806,,,,,,,,-0.2903225806,,-0.2903225806,,,,,,,,-0.2903225806,,0.7096774194000001,,,-0.2903225806,,,-0.2903225806,,
,,,,,,,,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3,,,,,,,0.7000000000000001,,,,,,,,,0.7000000000000001,,,,,,,,,,,,,,-0.30000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7000000000000001,,,,,,,,,,,,,,,,,-0.30000000000000004,0.7000000000000001,,,,,,,,0.7000000000000001,,,,,,,,,,,,,,,,,,,,-0.30000000000000004,,
,,,,,,,,,,,,,,,,,-0.39473684210000004,,,,,,,,0.6052631579000001,,,,,,0.6052631579000001,,,,,,-0.39473684210000004,,0.1052631579,,,,,,,0.6052631579000001,,,,,,,,,,,,,,-0.8947368421,0.6052631579000001,,,,,,,,,,,,,,,,,,,,-0.39473684210000004,,,-0.39473684210000004,-0.39473684210000004,-0.39473684210000004,-0.39473684210000004,,,-0.39473684210000004,,,,,,,,,,,,,,,,0.6052631579000001,,,0.6052631579000001,,,,,,0.1052631579,,,0.1052631579,,,,,,,,,,,,,,,,,,,,,,,,,0.1052631579,,,,,,
-0.96,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,0.04,,,0.04,,,,,,,,0.04,,,-0.96,,,,,,,,,,,,,,,,,1.04,,0.04,-0.96,,,,,,,,,,,,,,,,,,,,0.04,,1.04,,,,,,,,,,,,,,,-0.96,,,0.04,1.04,-1.96,,0.04,0.04,,1.04,1.04,0.04,,1.04,,,,,,,,,0.04,,,-0.96,,,,,,,,,,0.04,0.04,,,,,,,,
,,,,-2.875,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.125,,,,,,1.125,0.125,,,,,,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,-0.875,,,,,,,,,,,,,,,,,
